date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,revenue,revenue_ma7,lag_1,promotion_flag,holiday_flag,month
2023-12-29,P039,Cold Beverages,7,8,300,0,Cold,Winter,Medium,No,No,2100.0,2136.4285714285716,1680.0,0,0,2023-12
2023-12-31,P039,Cold Beverages,11,12,300,0,Cold,Winter,High,No,Yes,3300.0,2393.5714285714284,2100.0,0,1,2023-12
2023-12-31,P039,Cold Beverages,6,8,300,0,Cold,Winter,Medium,No,Yes,1800.0,2140.714285714286,3300.0,0,1,2023-12
2024-01-03,P039,Cold Beverages,3,6,300,0,Cold,Winter,Low,No,No,900.0,1984.2857142857142,1800.0,0,0,2024-01
2024-01-05,P039,Cold Beverages,7,7,300,0,Cloudy,Winter,Medium,No,No,2100.0,1941.4285714285713,900.0,0,0,2024-01
2024-01-07,P039,Cold Beverages,9,9,300,0,Cold,Winter,Medium,No,Yes,2700.0,2082.8571428571427,2100.0,0,1,2024-01
2024-01-17,P039,Cold Beverages,9,12,300,0,Sunny,Winter,Medium,No,No,2700.0,2228.5714285714284,2700.0,0,0,2024-01
2024-01-18,P039,Cold Beverages,4,4,300,0,Cold,Winter,Low,No,No,1200.0,2100.0,2700.0,0,0,2024-01
2024-01-28,P039,Cold Beverages,6,8,300,0,Cold,Winter,Medium,No,Yes,1800.0,1885.7142857142858,1200.0,0,1,2024-01
2024-01-29,P039,Cold Beverages,3,5,300,0,Cold,Winter,Low,No,No,900.0,1757.142857142857,1800.0,0,0,2024-01
2024-01-30,P039,Cold Beverages,8,11,300,0,Sunny,Winter,Medium,No,No,2400.0,1971.4285714285713,900.0,0,0,2024-01
2024-02-11,P039,Cold Beverages,11,12,300,20,Cold,Winter,High,Yes,Yes,2640.0,2048.5714285714284,2400.0,1,1,2024-02
2024-02-19,P039,Cold Beverages,8,8,300,20,Cold,Winter,Medium,Yes,No,1920.0,1937.142857142857,2640.0,1,0,2024-02
2024-02-20,P039,Cold Beverages,2,4,300,0,Cold,Winter,Low,No,No,600.0,1637.142857142857,1920.0,0,0,2024-02
2024-02-21,P039,Cold Beverages,4,7,300,0,Cold,Winter,Low,No,No,1200.0,1637.142857142857,600.0,0,0,2024-02
2024-02-21,P039,Cold Beverages,2,5,300,0,Cold,Winter,Low,No,No,600.0,1465.7142857142858,1200.0,0,0,2024-02
2024-02-22,P039,Cold Beverages,3,3,300,0,Cloudy,Winter,Low,No,No,900.0,1465.7142857142858,600.0,0,0,2024-02
2024-02-23,P039,Cold Beverages,9,10,300,0,Cold,Winter,Medium,No,No,2700.0,1508.5714285714287,900.0,0,0,2024-02
2024-02-27,P039,Cold Beverages,5,5,300,0,Cloudy,Winter,Medium,No,No,1500.0,1345.7142857142858,2700.0,0,0,2024-02
2024-02-29,P039,Cold Beverages,7,7,300,0,Sunny,Winter,Medium,No,No,2100.0,1371.4285714285713,1500.0,0,0,2024-02
2024-03-07,P039,Cold Beverages,13,15,300,0,Sunny,Summer,High,No,No,3900.0,1842.857142857143,2100.0,0,0,2024-03
2024-03-07,P039,Cold Beverages,11,14,300,0,Sunny,Summer,High,No,No,3300.0,2142.8571428571427,3900.0,0,0,2024-03
2024-03-16,P039,Cold Beverages,6,8,300,0,Sunny,Summer,Medium,No,Yes,1800.0,2314.285714285714,3300.0,0,1,2024-03
2024-03-21,P039,Cold Beverages,6,8,300,0,Hot,Summer,Medium,No,No,1800.0,2442.8571428571427,1800.0,0,0,2024-03
2024-03-22,P039,Cold Beverages,23,24,300,10,Hot,Summer,High,Yes,No,6210.0,2944.285714285714,1800.0,1,0,2024-03
2024-03-31,P039,Cold Beverages,25,26,300,5,Hot,Summer,High,Yes,Yes,7125.0,3747.8571428571427,6210.0,1,1,2024-03
2024-04-07,P039,Cold Beverages,16,19,300,0,Sunny,Summer,High,No,Yes,4800.0,4133.571428571428,7125.0,0,1,2024-04
2024-04-07,P039,Cold Beverages,23,24,300,25,Sunny,Summer,High,Yes,Yes,5175.0,4315.714285714285,4800.0,1,1,2024-04
2024-04-09,P039,Cold Beverages,17,17,300,0,Sunny,Summer,High,No,No,5100.0,4572.857142857143,5175.0,0,0,2024-04
2024-04-12,P039,Cold Beverages,16,19,300,0,Hot,Summer,High,No,No,4800.0,5001.428571428572,5100.0,0,0,2024-04
2024-04-13,P039,Cold Beverages,12,13,300,0,Hot,Summer,High,No,Yes,3600.0,5258.571428571428,4800.0,0,1,2024-04
2024-04-19,P039,Cold Beverages,19,21,300,0,Hot,Summer,High,No,No,5700.0,5185.714285714285,3600.0,0,0,2024-04
2024-04-28,P039,Cold Beverages,20,23,300,0,Sunny,Summer,High,No,Yes,6000.0,5025.0,5700.0,0,1,2024-04
2024-05-03,P039,Cold Beverages,10,13,300,0,Sunny,Summer,High,No,No,3000.0,4767.857142857143,6000.0,0,0,2024-05
2024-05-07,P039,Cold Beverages,11,12,300,0,Sunny,Summer,High,No,No,3300.0,4500.0,3000.0,0,0,2024-05
2024-05-15,P039,Cold Beverages,9,11,300,0,Humid,Summer,Medium,No,No,2700.0,4157.142857142857,3300.0,0,0,2024-05
2024-05-25,P039,Cold Beverages,12,13,300,0,Sunny,Summer,High,No,Yes,3600.0,3985.714285714286,2700.0,0,1,2024-05
2024-05-25,P039,Cold Beverages,19,22,300,0,Sunny,Summer,High,No,Yes,5700.0,4285.714285714285,3600.0,0,1,2024-05
2024-05-30,P039,Cold Beverages,18,21,300,0,Hot,Summer,High,No,No,5400.0,4242.857142857143,5700.0,0,0,2024-05
2024-06-05,P039,Cold Beverages,2,2,300,0,Rainy,Monsoon,Low,No,No,600.0,3471.4285714285716,5400.0,0,0,2024-06
2024-06-05,P039,Cold Beverages,1,3,300,0,Rainy,Monsoon,Low,No,No,300.0,3085.714285714286,600.0,0,0,2024-06
2024-06-05,P039,Cold Beverages,5,5,300,0,Rainy,Monsoon,Medium,No,No,1500.0,2828.5714285714284,300.0,0,0,2024-06
2024-06-06,P039,Cold Beverages,3,6,300,0,Cloudy,Monsoon,Low,No,No,900.0,2571.4285714285716,1500.0,0,0,2024-06
2024-06-07,P039,Cold Beverages,6,9,300,0,Rainy,Monsoon,Medium,No,No,1800.0,2314.285714285714,900.0,0,0,2024-06
2024-06-09,P039,Cold Beverages,7,7,300,25,Rainy,Monsoon,Medium,Yes,Yes,1575.0,1725.0,1800.0,1,1,2024-06
2024-06-13,P039,Cold Beverages,5,7,300,0,Cloudy,Monsoon,Medium,No,No,1500.0,1167.857142857143,1575.0,0,0,2024-06
2024-06-13,P039,Cold Beverages,7,10,300,0,Cloudy,Monsoon,Medium,No,No,2100.0,1382.142857142857,1500.0,0,0,2024-06
2024-06-20,P039,Cold Beverages,8,10,300,0,Rainy,Monsoon,Medium,No,No,2400.0,1682.142857142857,2100.0,0,0,2024-06
2024-06-21,P039,Cold Beverages,5,6,300,0,Humid,Monsoon,Medium,No,No,1500.0,1682.142857142857,2400.0,0,0,2024-06
2024-06-24,P039,Cold Beverages,4,4,300,20,Humid,Monsoon,Low,Yes,No,960.0,1690.7142857142858,1500.0,1,0,2024-06
2024-06-26,P039,Cold Beverages,7,8,300,0,Rainy,Monsoon,Medium,No,No,2100.0,1733.5714285714287,960.0,0,0,2024-06
2024-06-27,P039,Cold Beverages,7,8,300,10,Rainy,Monsoon,Medium,Yes,No,1890.0,1778.5714285714287,2100.0,1,0,2024-06
2024-07-01,P039,Cold Beverages,7,7,300,0,Humid,Monsoon,Medium,No,No,2100.0,1864.2857142857142,1890.0,0,0,2024-07
2024-07-02,P039,Cold Beverages,4,4,300,15,Humid,Monsoon,Low,Yes,No,1020.0,1710.0,2100.0,1,0,2024-07
2024-07-04,P039,Cold Beverages,3,6,300,10,Rainy,Monsoon,Low,Yes,No,810.0,1482.857142857143,1020.0,1,0,2024-07
2024-07-09,P039,Cold Beverages,3,6,300,0,Rainy,Monsoon,Low,No,No,900.0,1397.142857142857,810.0,0,0,2024-07
2024-07-14,P039,Cold Beverages,8,11,300,25,Rainy,Monsoon,Medium,Yes,Yes,1800.0,1517.142857142857,900.0,1,1,2024-07
2024-07-19,P039,Cold Beverages,5,8,300,0,Cloudy,Monsoon,Medium,No,No,1500.0,1431.4285714285713,1800.0,0,0,2024-07
2024-07-21,P039,Cold Beverages,2,2,300,0,Rainy,Monsoon,Low,No,Yes,600.0,1247.142857142857,1500.0,0,1,2024-07
2024-07-21,P039,Cold Beverages,9,10,300,5,Rainy,Monsoon,Medium,Yes,Yes,2565.0,1313.5714285714287,600.0,1,1,2024-07
2024-07-23,P039,Cold Beverages,7,8,300,25,Cloudy,Monsoon,Medium,Yes,No,1575.0,1392.857142857143,2565.0,1,0,2024-07
2024-07-26,P039,Cold Beverages,7,7,300,0,Humid,Monsoon,Medium,No,No,2100.0,1577.142857142857,1575.0,0,0,2024-07
2024-07-26,P039,Cold Beverages,3,3,300,0,Humid,Monsoon,Low,No,No,900.0,1577.142857142857,2100.0,0,0,2024-07
2024-07-28,P039,Cold Beverages,8,8,300,0,Rainy,Monsoon,Medium,No,Yes,2400.0,1662.857142857143,900.0,0,1,2024-07
2024-07-29,P039,Cold Beverages,2,4,300,0,Humid,Monsoon,Low,No,No,600.0,1534.2857142857142,2400.0,0,0,2024-07
2024-08-01,P039,Cold Beverages,3,3,300,0,Rainy,Monsoon,Low,No,No,900.0,1577.142857142857,600.0,0,0,2024-08
2024-08-04,P039,Cold Beverages,4,5,300,0,Humid,Monsoon,Low,No,Yes,1200.0,1382.142857142857,900.0,0,1,2024-08
2024-08-06,P039,Cold Beverages,6,8,300,0,Humid,Monsoon,Medium,No,No,1800.0,1414.2857142857142,1200.0,0,0,2024-08
2024-08-07,P039,Cold Beverages,5,5,300,0,Rainy,Monsoon,Medium,No,No,1500.0,1328.5714285714287,1800.0,0,0,2024-08
2024-08-07,P039,Cold Beverages,3,3,300,0,Rainy,Monsoon,Low,No,No,900.0,1328.5714285714287,1500.0,0,0,2024-08
2024-08-10,P039,Cold Beverages,7,9,300,0,Cloudy,Monsoon,Medium,No,Yes,2100.0,1285.7142857142858,900.0,0,1,2024-08
2024-08-21,P039,Cold Beverages,14,16,300,10,Rainy,Monsoon,High,Yes,No,3780.0,1740.0,2100.0,1,0,2024-08
2024-08-25,P039,Cold Beverages,6,9,300,0,Humid,Monsoon,Medium,No,Yes,1800.0,1868.5714285714287,3780.0,0,1,2024-08
2024-08-29,P039,Cold Beverages,5,7,300,0,Rainy,Monsoon,Medium,No,No,1500.0,1911.4285714285713,1800.0,0,0,2024-08
2024-08-29,P039,Cold Beverages,6,7,300,0,Rainy,Monsoon,Medium,No,No,1800.0,1911.4285714285713,1500.0,0,0,2024-08
2024-08-31,P039,Cold Beverages,9,11,300,0,Rainy,Monsoon,Medium,No,Yes,2700.0,2082.8571428571427,1800.0,0,1,2024-08
2024-08-31,P039,Cold Beverages,8,11,300,0,Rainy,Monsoon,Medium,No,Yes,2400.0,2297.1428571428573,2700.0,0,1,2024-08
2024-09-01,P039,Cold Beverages,5,8,300,0,Rainy,Monsoon,Medium,No,Yes,1500.0,2211.4285714285716,2400.0,0,1,2024-09
2024-09-05,P039,Cold Beverages,4,5,300,0,Cloudy,Monsoon,Low,No,No,1200.0,1842.857142857143,1500.0,0,0,2024-09
2024-09-06,P039,Cold Beverages,10,11,300,0,Rainy,Monsoon,High,No,No,3000.0,2014.2857142857142,1200.0,0,0,2024-09
2024-09-07,P039,Cold Beverages,5,6,300,0,Rainy,Monsoon,Medium,No,Yes,1500.0,2014.2857142857142,3000.0,0,1,2024-09
2024-09-08,P039,Cold Beverages,9,11,300,15,Rainy,Monsoon,Medium,Yes,Yes,2295.0,2085.0,1500.0,1,1,2024-09
2024-09-11,P039,Cold Beverages,3,5,300,0,Humid,Monsoon,Low,No,No,900.0,1827.857142857143,2295.0,0,0,2024-09
2024-09-12,P039,Cold Beverages,2,2,300,0,Rainy,Monsoon,Low,No,No,600.0,1570.7142857142858,900.0,0,0,2024-09
2024-09-13,P039,Cold Beverages,4,4,300,25,Rainy,Monsoon,Low,Yes,No,900.0,1485.0,600.0,1,0,2024-09
2024-09-14,P039,Cold Beverages,3,4,300,0,Rainy,Monsoon,Low,No,Yes,900.0,1442.142857142857,900.0,0,1,2024-09
2024-09-14,P039,Cold Beverages,6,7,300,0,Rainy,Monsoon,Medium,No,Yes,1800.0,1270.7142857142858,900.0,0,1,2024-09
2024-09-15,P039,Cold Beverages,6,6,300,0,Cloudy,Monsoon,Medium,No,Yes,1800.0,1313.5714285714287,1800.0,0,1,2024-09
2024-09-17,P039,Cold Beverages,7,9,300,0,Rainy,Monsoon,Medium,No,No,2100.0,1285.7142857142858,1800.0,0,0,2024-09
2024-09-19,P039,Cold Beverages,7,8,300,0,Rainy,Monsoon,Medium,No,No,2100.0,1457.142857142857,2100.0,0,0,2024-09
2024-09-22,P039,Cold Beverages,4,4,300,0,Humid,Monsoon,Low,No,Yes,1200.0,1542.857142857143,2100.0,0,1,2024-09
2024-10-01,P039,Cold Beverages,3,5,300,0,Cloudy,Autumn,Low,No,No,900.0,1542.857142857143,1200.0,0,0,2024-10
2024-10-03,P039,Cold Beverages,5,7,300,0,Cloudy,Autumn,Medium,No,No,1500.0,1628.5714285714287,900.0,0,0,2024-10
2024-10-04,P039,Cold Beverages,1,3,300,0,Pleasant,Autumn,Low,No,No,300.0,1414.2857142857142,1500.0,0,0,2024-10
2024-10-08,P039,Cold Beverages,15,16,300,10,Pleasant,Autumn,High,Yes,No,4050.0,1735.7142857142858,300.0,1,0,2024-10
2024-10-08,P039,Cold Beverages,4,5,300,0,Pleasant,Autumn,Low,No,No,1200.0,1607.142857142857,4050.0,0,0,2024-10
2024-10-15,P039,Cold Beverages,5,7,300,0,Pleasant,Autumn,Medium,No,No,1500.0,1521.4285714285713,1200.0,0,0,2024-10
2024-10-19,P039,Cold Beverages,10,12,300,20,Pleasant,Autumn,High,Yes,Yes,2400.0,1692.857142857143,1500.0,1,1,2024-10
2024-10-20,P039,Cold Beverages,7,10,300,0,Sunny,Autumn,Medium,No,Yes,2100.0,1864.2857142857142,2400.0,0,1,2024-10
2024-10-22,P039,Cold Beverages,6,8,300,0,Cloudy,Autumn,Medium,No,No,1800.0,1907.142857142857,2100.0,0,0,2024-10
2024-10-23,P039,Cold Beverages,8,11,300,0,Pleasant,Autumn,Medium,No,No,2400.0,2207.1428571428573,1800.0,0,0,2024-10
2024-10-23,P039,Cold Beverages,4,4,300,0,Pleasant,Autumn,Low,No,No,1200.0,1800.0,2400.0,0,0,2024-10
2024-10-23,P039,Cold Beverages,6,9,300,0,Pleasant,Autumn,Medium,No,No,1800.0,1885.7142857142858,1200.0,0,0,2024-10
2024-10-27,P039,Cold Beverages,16,19,300,15,Pleasant,Autumn,High,Yes,Yes,4080.0,2254.285714285714,1800.0,1,1,2024-10
2024-11-08,P039,Cold Beverages,1,3,300,0,Pleasant,Autumn,Low,No,No,300.0,1954.2857142857142,4080.0,0,0,2024-11
2024-11-09,P039,Cold Beverages,10,13,300,0,Pleasant,Autumn,High,No,Yes,3000.0,2082.8571428571427,300.0,0,1,2024-11
2024-11-11,P039,Cold Beverages,8,8,300,0,Cloudy,Autumn,Medium,No,No,2400.0,2168.5714285714284,3000.0,0,0,2024-11
2024-11-14,P039,Cold Beverages,3,4,300,20,Pleasant,Autumn,Low,Yes,No,720.0,1928.5714285714287,2400.0,1,0,2024-11
2024-11-15,P039,Cold Beverages,7,7,300,0,Cloudy,Autumn,Medium,No,No,2100.0,2057.1428571428573,720.0,0,0,2024-11
2024-11-16,P039,Cold Beverages,7,7,300,0,Pleasant,Autumn,Medium,No,Yes,2100.0,2100.0,2100.0,0,1,2024-11
2024-11-17,P039,Cold Beverages,3,5,300,25,Sunny,Autumn,Low,Yes,Yes,675.0,1613.5714285714287,2100.0,1,1,2024-11
2024-11-22,P039,Cold Beverages,6,8,300,0,Pleasant,Autumn,Medium,No,No,1800.0,1827.857142857143,675.0,0,0,2024-11
2024-11-22,P039,Cold Beverages,4,7,300,0,Pleasant,Autumn,Low,No,No,1200.0,1570.7142857142858,1800.0,0,0,2024-11
2024-11-26,P039,Cold Beverages,3,6,300,20,Pleasant,Autumn,Low,Yes,No,720.0,1330.7142857142858,1200.0,1,0,2024-11
2024-12-04,P039,Cold Beverages,2,2,300,0,Cold,Winter,Low,No,No,600.0,1313.5714285714287,720.0,0,0,2024-12
2024-12-04,P039,Cold Beverages,12,14,300,25,Cold,Winter,High,Yes,No,2700.0,1399.2857142857142,600.0,1,0,2024-12
2024-12-06,P039,Cold Beverages,6,9,300,0,Sunny,Winter,Medium,No,No,1800.0,1356.4285714285713,2700.0,0,0,2024-12
2024-12-11,P039,Cold Beverages,6,6,300,0,Sunny,Winter,Medium,No,No,1800.0,1517.142857142857,1800.0,0,0,2024-12
2024-12-12,P039,Cold Beverages,8,11,300,5,Cold,Winter,Medium,Yes,No,2280.0,1585.7142857142858,1800.0,1,0,2024-12
2024-12-12,P039,Cold Beverages,6,7,300,5,Cold,Winter,Medium,Yes,No,1710.0,1658.5714285714287,2280.0,1,0,2024-12
2024-12-15,P039,Cold Beverages,4,7,300,0,Cold,Winter,Low,No,Yes,1200.0,1727.142857142857,1710.0,0,1,2024-12
2024-12-21,P039,Cold Beverages,5,5,300,0,Sunny,Winter,Medium,No,Yes,1500.0,1855.7142857142858,1200.0,0,1,2024-12
2024-12-25,P039,Cold Beverages,8,8,300,25,Cold,Winter,Medium,Yes,Yes,1800.0,1727.142857142857,1500.0,1,1,2024-12
2024-12-26,P039,Cold Beverages,5,8,300,0,Cold,Winter,Medium,No,No,1500.0,1684.2857142857142,1800.0,0,0,2024-12
2024-12-26,P039,Cold Beverages,3,5,300,0,Cold,Winter,Low,No,No,900.0,1555.7142857142858,1500.0,0,0,2024-12
2024-12-27,P039,Cold Beverages,8,8,300,0,Sunny,Winter,Medium,No,No,2400.0,1572.857142857143,900.0,0,0,2024-12
2024-12-28,P039,Cold Beverages,8,11,300,0,Sunny,Winter,Medium,No,Yes,2400.0,1671.4285714285713,2400.0,0,1,2024-12
2022-01-06,P040,Sweets,9,9,600,0,Cloudy,Winter,Medium,No,No,5400.0,5400.0,,0,0,2022-01
2022-01-07,P040,Sweets,7,8,600,0,Sunny,Winter,Medium,No,No,4200.0,4800.0,5400.0,0,0,2022-01
2022-01-09,P040,Sweets,7,7,600,0,Cold,Winter,Medium,No,Yes,4200.0,4600.0,4200.0,0,1,2022-01
2022-01-09,P040,Sweets,11,11,600,0,Cold,Winter,Medium,No,Yes,6600.0,5100.0,4200.0,0,1,2022-01
2022-01-10,P040,Sweets,6,9,600,0,Sunny,Winter,Low,No,No,3600.0,4800.0,6600.0,0,0,2022-01
2022-01-11,P040,Sweets,7,10,600,0,Cold,Winter,Medium,No,No,4200.0,4700.0,3600.0,0,0,2022-01
2022-01-13,P040,Sweets,8,11,600,0,Cold,Winter,Medium,No,No,4800.0,4714.285714285715,4200.0,0,0,2022-01
2022-01-15,P040,Sweets,5,5,600,0,Cold,Winter,Low,No,Yes,3000.0,4371.428571428572,4800.0,0,1,2022-01
2022-01-18,P040,Sweets,6,6,600,0,Sunny,Winter,Low,No,No,3600.0,4285.714285714285,3000.0,0,0,2022-01
2022-01-21,P040,Sweets,7,7,600,0,Cold,Winter,Medium,No,No,4200.0,4285.714285714285,3600.0,0,0,2022-01
2022-01-22,P040,Sweets,7,9,600,0,Cold,Winter,Medium,No,Yes,4200.0,3942.8571428571427,4200.0,0,1,2022-01
2022-01-24,P040,Sweets,6,8,600,0,Sunny,Winter,Low,No,No,3600.0,3942.8571428571427,4200.0,0,0,2022-01
2022-01-26,P040,Sweets,7,9,600,0,Cold,Winter,Medium,No,No,4200.0,3942.8571428571427,3600.0,0,0,2022-01
2022-01-28,P040,Sweets,2,5,600,0,Cold,Winter,Low,No,No,1200.0,3428.5714285714284,4200.0,0,0,2022-01
2022-02-03,P040,Sweets,7,10,600,0,Sunny,Winter,Medium,No,No,4200.0,3600.0,1200.0,0,0,2022-02
2022-02-05,P040,Sweets,6,6,600,0,Cold,Winter,Low,No,Yes,3600.0,3600.0,4200.0,0,1,2022-02
2022-02-06,P040,Sweets,11,12,600,0,Cloudy,Winter,Medium,No,Yes,6600.0,3942.8571428571427,3600.0,0,1,2022-02
2022-02-15,P040,Sweets,6,7,600,0,Cold,Winter,Low,No,No,3600.0,3857.1428571428573,6600.0,0,0,2022-02
2022-02-19,P040,Sweets,20,22,600,5,Sunny,Winter,High,Yes,Yes,11400.0,4971.428571428572,3600.0,1,1,2022-02
2022-02-19,P040,Sweets,5,7,600,25,Sunny,Winter,Low,Yes,Yes,2250.0,4692.857142857143,11400.0,1,1,2022-02
2022-02-20,P040,Sweets,12,13,600,10,Cold,Winter,Medium,Yes,Yes,6480.0,5447.142857142857,2250.0,1,1,2022-02
2022-02-20,P040,Sweets,9,10,600,0,Cold,Winter,Medium,No,Yes,5400.0,5618.571428571428,6480.0,0,1,2022-02
2022-02-26,P040,Sweets,6,8,600,0,Cold,Winter,Low,No,Yes,3600.0,5618.571428571428,5400.0,0,1,2022-02
2022-03-05,P040,Sweets,5,8,600,0,Sunny,Summer,Low,No,Yes,3000.0,5104.285714285715,3600.0,0,1,2022-03
2022-03-06,P040,Sweets,2,5,600,0,Sunny,Summer,Low,No,Yes,1200.0,4761.428571428572,3000.0,0,1,2022-03
2022-03-12,P040,Sweets,18,19,600,20,Sunny,Summer,High,Yes,Yes,8640.0,4367.142857142857,1200.0,1,1,2022-03
2022-03-12,P040,Sweets,7,9,600,0,Sunny,Summer,Medium,No,Yes,4200.0,4645.714285714285,8640.0,0,1,2022-03
2022-03-12,P040,Sweets,7,7,600,0,Sunny,Summer,Medium,No,Yes,4200.0,4320.0,4200.0,0,1,2022-03
2022-03-16,P040,Sweets,6,9,600,0,Hot,Summer,Low,No,No,3600.0,4062.8571428571427,4200.0,0,0,2022-03
2022-03-16,P040,Sweets,9,10,600,0,Hot,Summer,Medium,No,No,5400.0,4320.0,3600.0,0,0,2022-03
2022-03-18,P040,Sweets,17,17,600,5,Humid,Summer,High,Yes,No,9690.0,5275.714285714285,5400.0,1,0,2022-03
2022-03-20,P040,Sweets,4,5,600,0,Hot,Summer,Low,No,Yes,2400.0,5447.142857142857,9690.0,0,1,2022-03
2022-03-22,P040,Sweets,10,12,600,0,Hot,Summer,Medium,No,No,6000.0,5070.0,2400.0,0,0,2022-03
2022-03-24,P040,Sweets,15,15,600,15,Hot,Summer,High,Yes,No,7650.0,5562.857142857143,6000.0,1,0,2022-03
2022-03-24,P040,Sweets,7,9,600,0,Hot,Summer,Medium,No,No,4200.0,5562.857142857143,7650.0,0,0,2022-03
2022-03-26,P040,Sweets,6,6,600,0,Hot,Summer,Low,No,Yes,3600.0,5562.857142857143,4200.0,0,1,2022-03
2022-03-27,P040,Sweets,6,8,600,0,Sunny,Summer,Low,No,Yes,3600.0,5305.714285714285,3600.0,0,1,2022-03
2022-03-28,P040,Sweets,11,12,600,0,Sunny,Summer,Medium,No,No,6600.0,4864.285714285715,3600.0,0,0,2022-03
2022-03-30,P040,Sweets,12,15,600,0,Hot,Summer,Medium,No,No,7200.0,5550.0,6600.0,0,0,2022-03
2022-04-02,P040,Sweets,9,12,600,0,Hot,Summer,Medium,No,Yes,5400.0,5464.285714285715,7200.0,0,1,2022-04
2022-04-02,P040,Sweets,8,8,600,0,Hot,Summer,Medium,No,Yes,4800.0,5057.142857142857,5400.0,0,1,2022-04
2022-04-03,P040,Sweets,5,5,600,0,Sunny,Summer,Low,No,Yes,3000.0,4885.714285714285,4800.0,0,1,2022-04
2022-04-03,P040,Sweets,12,14,600,0,Sunny,Summer,Medium,No,Yes,7200.0,5400.0,3000.0,0,1,2022-04
2022-04-06,P040,Sweets,4,7,600,0,Sunny,Summer,Low,No,No,2400.0,5228.571428571428,7200.0,0,0,2022-04
2022-04-06,P040,Sweets,6,8,600,0,Sunny,Summer,Low,No,No,3600.0,4800.0,2400.0,0,0,2022-04
2022-04-07,P040,Sweets,8,9,600,0,Humid,Summer,Medium,No,No,4800.0,4457.142857142857,3600.0,0,0,2022-04
2022-04-09,P040,Sweets,7,9,600,0,Hot,Summer,Medium,No,Yes,4200.0,4285.714285714285,4800.0,0,1,2022-04
2022-04-12,P040,Sweets,10,13,600,0,Humid,Summer,Medium,No,No,6000.0,4457.142857142857,4200.0,0,0,2022-04
2022-04-12,P040,Sweets,10,10,600,20,Humid,Summer,Medium,Yes,No,4800.0,4714.285714285715,6000.0,1,0,2022-04
2022-04-15,P040,Sweets,9,11,600,0,Hot,Summer,Medium,No,No,5400.0,4457.142857142857,4800.0,0,0,2022-04
2022-04-19,P040,Sweets,11,14,600,5,Sunny,Summer,Medium,Yes,No,6270.0,5010.0,5400.0,1,0,2022-04
2022-04-21,P040,Sweets,3,5,600,0,Humid,Summer,Low,No,No,1800.0,4752.857142857143,6270.0,0,0,2022-04
2022-04-22,P040,Sweets,13,16,600,0,Sunny,Summer,Medium,No,No,7800.0,5181.428571428572,1800.0,0,0,2022-04
2022-04-25,P040,Sweets,11,12,600,0,Hot,Summer,Medium,No,No,6600.0,5524.285714285715,7800.0,0,0,2022-04
2022-04-28,P040,Sweets,11,13,600,10,Hot,Summer,Medium,Yes,No,5940.0,5515.714285714285,6600.0,1,0,2022-04
2022-04-28,P040,Sweets,5,6,600,0,Hot,Summer,Low,No,No,3000.0,5258.571428571428,5940.0,0,0,2022-04
2022-05-07,P040,Sweets,14,14,600,25,Hot,Summer,High,Yes,Yes,6300.0,5387.142857142857,3000.0,1,1,2022-05
2022-05-09,P040,Sweets,5,6,600,0,Sunny,Summer,Low,No,No,3000.0,4920.0,6300.0,0,0,2022-05
2022-05-13,P040,Sweets,7,8,600,0,Sunny,Summer,Medium,No,No,4200.0,5262.857142857143,3000.0,0,0,2022-05
2022-05-16,P040,Sweets,5,8,600,5,Hot,Summer,Low,Yes,No,2850.0,4555.714285714285,4200.0,1,0,2022-05
2022-05-18,P040,Sweets,5,7,600,0,Hot,Summer,Low,No,No,3000.0,4041.4285714285716,2850.0,0,0,2022-05
2022-05-19,P040,Sweets,6,6,600,0,Hot,Summer,Low,No,No,3600.0,3707.1428571428573,3000.0,0,0,2022-05
2022-05-30,P040,Sweets,8,10,600,0,Sunny,Summer,Medium,No,No,4800.0,3964.285714285714,3600.0,0,0,2022-05
2022-05-31,P040,Sweets,12,14,600,0,Hot,Summer,Medium,No,No,7200.0,4092.8571428571427,4800.0,0,0,2022-05
2022-06-02,P040,Sweets,18,21,600,25,Rainy,Monsoon,High,Yes,No,8100.0,4821.428571428572,7200.0,1,0,2022-06
2022-06-08,P040,Sweets,8,11,600,0,Rainy,Monsoon,Medium,No,No,4800.0,4907.142857142857,8100.0,0,0,2022-06
2022-06-09,P040,Sweets,6,7,600,15,Rainy,Monsoon,Low,Yes,No,3060.0,4937.142857142857,4800.0,1,0,2022-06
2022-06-09,P040,Sweets,5,5,600,0,Rainy,Monsoon,Low,No,No,3000.0,4937.142857142857,3060.0,0,0,2022-06
2022-06-19,P040,Sweets,9,11,600,0,Rainy,Monsoon,Medium,No,Yes,5400.0,5194.285714285715,3000.0,0,1,2022-06
2022-06-23,P040,Sweets,5,7,600,0,Rainy,Monsoon,Low,No,No,3000.0,4937.142857142857,5400.0,0,0,2022-06
2022-06-24,P040,Sweets,10,11,600,10,Cloudy,Monsoon,Medium,Yes,No,5400.0,4680.0,3000.0,1,0,2022-06
2022-07-05,P040,Sweets,4,4,600,0,Rainy,Monsoon,Low,No,No,2400.0,3865.714285714286,5400.0,0,0,2022-07
2022-07-09,P040,Sweets,10,10,600,0,Rainy,Monsoon,Medium,No,Yes,6000.0,4037.1428571428573,2400.0,0,1,2022-07
